,supermercado,precio
1192,Eroski,1.45
1193,Eroski,1.36
1194,Eroski,1.48
1195,Eroski,1.24
1196,Eroski,1.26
1197,Eroski,1.45
1198,Eroski,1.48
1199,Eroski,6.49
1200,Eroski,6.62
1201,Eroski,6.85
1202,Eroski,1.69
1203,Eroski,1.72
1204,Eroski,1.78
1205,Eroski,1.82
1206,Eroski,2.37
1207,Eroski,2.42
1208,Eroski,2.49
1209,Eroski,1.09
1210,Eroski,1.14
1211,Eroski,1.16
1212,Eroski,0.75
1213,Eroski,0.77
1214,Eroski,2.19
1215,Eroski,2.23
1216,Eroski,1.24
1217,Eroski,1.26
1218,Eroski,0.90
1219,Eroski,0.91
1220,Eroski,0.92
1221,Eroski,1.10
1222,Eroski,1.12
1223,Eroski,1.29
1224,Eroski,1.49
1225,Eroski,1.52
1226,Eroski,1.49
1227,Eroski,1.55
1228,Eroski,1.59
1229,Eroski,1.62
1230,Eroski,1.03
1231,Eroski,1.05
1232,Eroski,1.06
1233,Eroski,1.07
1234,Eroski,1.45
1235,Eroski,1.47
1236,Eroski,1.50
1237,Eroski,1.47
1238,Eroski,1.50
1239,Eroski,1.24
1240,Eroski,1.26
1241,Eroski,2.49
1242,Eroski,2.54
1243,Eroski,1.19
1244,Eroski,1.24
1245,Eroski,1.26
1246,Eroski,1.24
1247,Eroski,1.26
1248,Eroski,1.69
1249,Eroski,1.72
1250,Eroski,1.14
1251,Eroski,1.16
1252,Eroski,1.30
1253,Eroski,1.33
1254,Eroski,1.69
1255,Eroski,1.72
1256,Eroski,0.95
1257,Eroski,1.16
1258,Eroski,1.17
1259,Eroski,1.19
1260,Eroski,1.09
1261,Eroski,1.15
1262,Eroski,1.17
1263,Eroski,1.19
1264,Eroski,1.21
1265,Eroski,1.30
1266,Eroski,1.33
1267,Eroski,0.97
1268,Eroski,0.99
1269,Eroski,1.19
1270,Eroski,1.29
1271,Eroski,1.32
1272,Eroski,1.19
1273,Eroski,1.46
1274,Eroski,1.49
1275,Eroski,1.09
1276,Eroski,1.42
1277,Eroski,1.45
1278,Eroski,1.24
1279,Eroski,1.26
1280,Eroski,1.57
1281,Eroski,1.60
1282,Eroski,1.17
1283,Eroski,1.19
1284,Eroski,1.59
1285,Eroski,1.62
1286,Eroski,1.65
1287,Eroski,1.49
1288,Eroski,1.85
1289,Eroski,1.39
1290,Eroski,1.42
1291,Eroski,1.12
1292,Eroski,1.14
1293,Eroski,1.05
1294,Eroski,1.07
1295,Eroski,1.39
1296,Eroski,1.42
1297,Eroski,1.04
1298,Eroski,1.06
1299,Eroski,0.99
1300,Eroski,1.25
1301,Eroski,1.27
1302,Eroski,0.99
1303,Eroski,1.25
1304,Eroski,1.27
1305,Eroski,1.30
1306,Eroski,0.99
1307,Eroski,1.25
1308,Eroski,1.27
1309,Eroski,1.30
1310,Eroski,2.39
1311,Eroski,2.44
1312,Eroski,1.09
1313,Eroski,1.42
1314,Eroski,1.45
1315,Eroski,1.59
1316,Eroski,1.65
1317,Eroski,1.68
1318,Eroski,1.75
1319,Eroski,1.79
1320,Eroski,2.29
1321,Eroski,2.34
1322,Eroski,2.39
1323,Eroski,1.05
1324,Eroski,1.09
1325,Eroski,1.11
1326,Eroski,0.74
1327,Eroski,0.75
1328,Eroski,1.24
1329,Eroski,1.26
1330,Eroski,0.81
1331,Eroski,0.83
1332,Eroski,1.39
1333,Eroski,1.42
1334,Eroski,1.51
1335,Eroski,1.54
1336,Eroski,0.96
1337,Eroski,0.98
1338,Eroski,1.65
1339,Eroski,1.68
1340,Eroski,1.52
1341,Eroski,1.75
1342,Eroski,1.79
1343,Eroski,1.29
1344,Eroski,1.49
1345,Eroski,1.47
1346,Eroski,1.55
1347,Eroski,1.58
1348,Eroski,2.15
1349,Eroski,2.17
1350,Eroski,2.21
1351,Eroski,2.35
1352,Eroski,2.40
1353,Eroski,0.96
1354,Eroski,0.97
1355,Eroski,0.99
1356,Eroski,1.45
1357,Eroski,1.48
1358,Eroski,1.41
1359,Eroski,1.44
1360,Eroski,1.24
1361,Eroski,1.26
1362,Eroski,1.19
1363,Eroski,1.24
1364,Eroski,1.26
1365,Eroski,1.24
1366,Eroski,1.26
1367,Eroski,1.69
1368,Eroski,1.72
1369,Eroski,1.14
1370,Eroski,1.16
1371,Eroski,1.30
1372,Eroski,1.33
1373,Eroski,1.99
1374,Eroski,2.75
1375,Eroski,2.81
1376,Eroski,1.09
1377,Eroski,1.11
1378,Eroski,1.69
1379,Eroski,1.70
1380,Eroski,1.72
1381,Eroski,0.95
1382,Eroski,1.17
1383,Eroski,1.19
1384,Eroski,1.15
1385,Eroski,1.17
1386,Eroski,1.73
1387,Eroski,1.89
1388,Eroski,1.93
1389,Eroski,1.99
1390,Eroski,1.15
1391,Eroski,1.17
1392,Eroski,1.25
1393,Eroski,1.26
1394,Eroski,1.29
1395,Eroski,1.29
1396,Eroski,1.32
1397,Eroski,1.54
1398,Eroski,1.57
1399,Eroski,0.95
1400,Eroski,0.97
1401,Eroski,0.89
1402,Eroski,0.91
1403,Eroski,1.19
1404,Eroski,1.29
1405,Eroski,1.32
1406,Eroski,1.35
1407,Eroski,1.38
1408,Eroski,1.69
1409,Eroski,1.72
1410,Eroski,1.19
1411,Eroski,1.46
1412,Eroski,1.49
1413,Eroski,2.95
1414,Eroski,3.01
1415,Eroski,1.39
1416,Eroski,1.51
1417,Eroski,1.54
1418,Eroski,1.24
1419,Eroski,1.26
1420,Eroski,1.52
1421,Eroski,1.59
1422,Eroski,1.62
1423,Eroski,0.89
1424,Eroski,0.95
1425,Eroski,0.97
1426,Eroski,0.86
1427,Eroski,0.88
1428,Eroski,1.19
1429,Eroski,1.46
1430,Eroski,1.49
1431,Eroski,1.30
1432,Eroski,1.33
1433,Eroski,1.30
1434,Eroski,1.33
1435,Eroski,1.30
1436,Eroski,1.32
1437,Eroski,1.33
1438,Eroski,1.59
1439,Eroski,1.62
1440,Eroski,1.69
1441,Eroski,1.72
1442,Eroski,1.00
1443,Eroski,1.05
1444,Eroski,1.07
1445,Eroski,1.85
1446,Eroski,1.89
1447,Eroski,1.85
1448,Eroski,1.89
1449,Eroski,1.09
1450,Eroski,1.11
1451,Eroski,1.85
1452,Eroski,1.89
1453,Eroski,1.59
1454,Eroski,1.89
1455,Eroski,1.65
1456,Eroski,1.85
1457,Eroski,1.79
1458,Eroski,2.15
1459,Eroski,1.59
1460,Eroski,2.05
1461,Eroski,1.59
1462,Eroski,1.65
1463,Eroski,1.59
1464,Eroski,1.89
1465,Eroski,1.59
1466,Eroski,2.05
1467,Eroski,1.59
1468,Eroski,1.79
1469,Eroski,1.59
1470,Eroski,1.89
1471,Hipercor,1.25
1472,Hipercor,1.27
1473,Hipercor,1.25
1474,Hipercor,1.27
1475,Hipercor,1.25
1476,Hipercor,1.27
1477,Hipercor,1.59
1478,Hipercor,1.69
1479,Hipercor,1.72
1480,Hipercor,1.00
1481,Hipercor,1.05
1482,Hipercor,1.07
1483,Hipercor,1.14
1484,Hipercor,1.59
1485,Hipercor,1.69
1486,Hipercor,1.72
1487,Hipercor,2.18
1488,Hipercor,2.22
1489,Hipercor,2.29
1490,Hipercor,2.33
1491,Hipercor,1.00
1492,Hipercor,1.05
1493,Hipercor,1.07
1494,Hipercor,1.14
1495,Hipercor,0.64
1496,Hipercor,0.65
1497,Hipercor,0.66
1498,Hipercor,0.67
1499,Hipercor,1.48
1500,Hipercor,1.50
1501,Hipercor,1.51
1502,Hipercor,1.19
1503,Hipercor,1.21
1504,Hipercor,1.25
1505,Hipercor,1.27
1506,Hipercor,1.64
1507,Hipercor,1.67
1508,Hipercor,1.79
1509,Hipercor,1.89
1510,Hipercor,1.92
1511,Hipercor,1.99
1512,Hipercor,7.50
1513,Hipercor,7.65
1514,Hipercor,8.50
1515,Hipercor,9.46
1516,Hipercor,9.89
1517,Hipercor,9.99
1518,Hipercor,10.18
1519,Hipercor,1.69
1520,Hipercor,1.78
1521,Hipercor,1.81
1522,Hipercor,2.37
1523,Hipercor,2.42
1524,Hipercor,2.45
1525,Hipercor,2.49
1526,Hipercor,1.09
1527,Hipercor,1.14
1528,Hipercor,1.16
1529,Hipercor,0.68
1530,Hipercor,0.69
1531,Hipercor,0.70
1532,Hipercor,2.20
1533,Hipercor,2.24
1534,Hipercor,1.25
1535,Hipercor,1.27
1536,Hipercor,1.29
1537,Hipercor,1.32
1538,Hipercor,1.65
1539,Hipercor,1.75
1540,Hipercor,1.78
1541,Hipercor,2.29
1542,Hipercor,2.34
1543,Hipercor,2.39
1544,Hipercor,2.43
1545,Hipercor,1.05
1546,Hipercor,1.09
1547,Hipercor,1.11
1548,Hipercor,1.14
1549,Hipercor,0.66
1550,Hipercor,0.67
1551,Hipercor,1.48
1552,Hipercor,1.50
1553,Hipercor,1.51
1554,Hipercor,1.54
1555,Hipercor,1.25
1556,Hipercor,1.27
1557,Hipercor,1.28
1558,Hipercor,1.73
1559,Hipercor,1.76
1560,Hipercor,1.88
1561,Hipercor,1.99
1562,Hipercor,2.02
1563,Hipercor,1.38
1564,Hipercor,1.40
1565,Hipercor,1.36
1566,Hipercor,1.39
1567,Hipercor,1.48
1568,Hipercor,1.50
1569,Hipercor,1.51
1570,Hipercor,1.39
1571,Hipercor,1.42
1572,Hipercor,1.48
1573,Hipercor,1.50
1574,Hipercor,1.51
1575,Hipercor,1.54
1576,Hipercor,1.65
1577,Hipercor,1.68
1578,Hipercor,1.73
1579,Hipercor,1.76
1580,Hipercor,1.12
1581,Hipercor,1.14
1582,Hipercor,1.28
1583,Hipercor,1.29
1584,Hipercor,1.31
1585,Hipercor,1.65
1586,Hipercor,1.68
1587,Hipercor,1.71
1588,Hipercor,1.82
1589,Hipercor,1.85
1590,Hipercor,1.86
1591,Hipercor,1.20
1592,Hipercor,1.22
1593,Hipercor,1.79
1594,Hipercor,1.82
1595,Hipercor,1.83
1596,Hipercor,1.16
1597,Hipercor,1.18
1598,Hipercor,1.29
1599,Hipercor,1.31
1600,Hipercor,1.32
1601,Hipercor,1.34
1602,Hipercor,1.05
1603,Hipercor,1.15
1604,Hipercor,1.17
1605,Hipercor,1.05
1606,Hipercor,1.15
1607,Hipercor,1.17
1608,Hipercor,1.05
1609,Hipercor,1.15
1610,Hipercor,1.17
1611,Hipercor,1.15
1612,Hipercor,1.25
1613,Hipercor,1.27
1614,Hipercor,2.15
1615,Hipercor,2.19
1616,Hipercor,2.49
1617,Hipercor,2.53
1618,Hipercor,1.85
1619,Hipercor,1.88
1620,Hipercor,1.10
1621,Hipercor,1.12
1622,Hipercor,1.34
1623,Hipercor,1.36
1624,Hipercor,1.39
1625,Hipercor,1.41
1626,Hipercor,1.29
1627,Hipercor,1.31
1628,Hipercor,1.85
1629,Hipercor,1.88
1630,Hipercor,1.10
1631,Hipercor,1.12
1632,Hipercor,1.39
1633,Hipercor,1.41
1634,Hipercor,1.85
1635,Hipercor,1.88
1636,Hipercor,1.10
1637,Hipercor,1.12
1638,Hipercor,1.34
1639,Hipercor,1.36
1640,Hipercor,1.99
1641,Hipercor,2.02
1642,Hipercor,1.39
1643,Hipercor,1.41
1644,Hipercor,3.09
1645,Hipercor,1.20
1646,Hipercor,1.25
1647,Hipercor,1.27
1648,Hipercor,1.38
1649,Hipercor,1.49
1650,Hipercor,1.51
1651,Hipercor,1.20
1652,Hipercor,1.25
1653,Hipercor,1.27
1654,Hipercor,1.62
1655,Hipercor,1.72
1656,Hipercor,1.75
1657,Hipercor,1.79
1658,Hipercor,1.23
1659,Hipercor,1.25
1660,Hipercor,1.28
1661,Hipercor,1.30
1662,Hipercor,1.62
1663,Hipercor,1.72
1664,Hipercor,1.75
1665,Hipercor,1.79
1666,Hipercor,1.38
1667,Hipercor,1.49
1668,Hipercor,1.51
1669,Hipercor,1.01
1670,Hipercor,1.15
1671,Hipercor,1.17
1672,Hipercor,1.01
1673,Hipercor,1.15
1674,Hipercor,1.17
1675,Hipercor,1.01
1676,Hipercor,1.15
1677,Hipercor,1.17
1678,Hipercor,0.99
1679,Hipercor,1.00
1680,Hipercor,1.47
1681,Hipercor,1.49
1682,Hipercor,1.02
1683,Hipercor,1.04
1684,Hipercor,0.80
1685,Hipercor,0.81
1686,Hipercor,0.93
1687,Hipercor,0.94
1688,Hipercor,1.10
1689,Hipercor,1.12
1690,Hipercor,1.47
1691,Hipercor,1.49
1692,Hipercor,1.02
1693,Hipercor,0.90
1694,Hipercor,0.91
1695,Hipercor,1.03
1696,Hipercor,1.05
1697,Hipercor,1.02
1698,Hipercor,1.04
1699,Hipercor,1.47
1700,Hipercor,1.49
1701,Hipercor,1.02
1702,Hipercor,1.04
1703,Hipercor,0.77
1704,Hipercor,0.83
1705,Hipercor,0.98
1706,Hipercor,0.99
1707,Hipercor,1.08
1708,Hipercor,1.13
1709,Hipercor,1.17
1710,Hipercor,1.19
1711,Hipercor,1.24
1712,Hipercor,1.25
1713,Hipercor,1.27
1714,Hipercor,1.13
1715,Hipercor,1.17
1716,Hipercor,1.18
1717,Hipercor,1.20
1718,Hipercor,1.13
1719,Hipercor,1.17
1720,Hipercor,1.19
1721,Hipercor,1.24
1722,Hipercor,1.25
1723,Hipercor,1.27
1724,Hipercor,2.49
1725,Hipercor,2.53
1726,Hipercor,1.05
1727,Hipercor,1.07
1728,Hipercor,1.30
1729,Hipercor,1.32
1730,Hipercor,1.26
1731,Hipercor,1.28
1732,Hipercor,1.05
1733,Hipercor,1.07
1734,Hipercor,1.30
1735,Hipercor,1.32
1736,Hipercor,1.26
1737,Hipercor,1.28
1738,Hipercor,1.05
1739,Hipercor,1.07
1740,Hipercor,1.30
1741,Hipercor,1.32
1742,Hipercor,1.26
1743,Hipercor,1.28
1744,Hipercor,4.25
1745,Hipercor,4.33
1746,Hipercor,4.59
1747,Hipercor,4.68
1748,Hipercor,3.15
1749,Hipercor,3.21
1750,Hipercor,16.95
1751,Hipercor,2.60
1752,Hipercor,2.19
1753,Hipercor,2.40
1754,Hipercor,2.44
1755,Hipercor,1.17
1756,Hipercor,1.19
1757,Hipercor,2.85
1758,Hipercor,2.90
1759,Hipercor,1.24
1760,Hipercor,1.26
1761,Hipercor,1.29
1762,Hipercor,1.31
1763,Hipercor,1.22
1764,Hipercor,1.29
1765,Hipercor,1.39
1766,Hipercor,1.41
1767,Hipercor,1.24
1768,Hipercor,1.26
1769,Hipercor,1.29
1770,Hipercor,1.31
1771,Hipercor,1.39
1772,Hipercor,1.41
1773,Hipercor,1.22
1774,Hipercor,1.29
1775,Hipercor,1.39
1776,Hipercor,1.41
1777,Hipercor,1.24
1778,Hipercor,1.26
1779,Hipercor,1.29
1780,Hipercor,1.31
1781,Hipercor,1.22
1782,Hipercor,1.29
1783,Hipercor,1.39
1784,Hipercor,1.41
1785,Hipercor,1.63
1786,Hipercor,1.66
1787,Hipercor,1.63
1788,Hipercor,1.66
1789,Hipercor,1.63
1790,Hipercor,1.66
1791,Hipercor,1.30
1792,Hipercor,1.32
1793,Hipercor,1.65
1794,Hipercor,1.68
1795,Hipercor,1.65
1796,Hipercor,1.68
1797,Hipercor,4.45
1798,Hipercor,4.53
1799,Hipercor,1.24
1800,Hipercor,1.26
1801,Hipercor,1.24
1802,Hipercor,1.26
1803,Hipercor,1.68
1804,Hipercor,1.71
1805,Hipercor,1.24
1806,Hipercor,1.26
1807,Hipercor,1.59
1808,Hipercor,1.62
1809,Hipercor,1.20
1810,Hipercor,1.22
1811,Hipercor,1.20
1812,Hipercor,1.22
1813,Hipercor,1.20
1814,Hipercor,1.22
1815,Hipercor,1.05
1816,Hipercor,1.07
1817,Hipercor,1.14
1818,Hipercor,1.72
1819,Hipercor,1.75
1820,Hipercor,1.18
1821,Hipercor,1.20
1822,Hipercor,1.14
1823,Hipercor,1.16
1824,Hipercor,1.82
1825,Hipercor,1.09
1826,Hipercor,1.11
1827,Hipercor,1.14
1828,Hipercor,1.78
1829,Hipercor,1.79
1830,Hipercor,1.81
1831,Hipercor,1.24
1832,Hipercor,1.26
1833,Hipercor,1.01
1834,Hipercor,1.04
1835,Hipercor,1.15
1836,Hipercor,1.17
1837,Hipercor,1.01
1838,Hipercor,1.12
1839,Hipercor,1.15
1840,Hipercor,1.17
1841,Hipercor,1.00
1842,Hipercor,1.08
1843,Hipercor,1.19
1844,Hipercor,1.21
1845,Hipercor,1.26
1846,Hipercor,1.28
1847,Hipercor,1.26
1848,Hipercor,1.28
1849,Hipercor,2.04
1850,Hipercor,2.11
1851,Hipercor,2.15
1852,Hipercor,2.68
1853,Hipercor,2.79
1854,Hipercor,2.84
1855,Hipercor,2.11
1856,Hipercor,2.15
1857,Hipercor,1.26
1858,Hipercor,1.28
1859,Hipercor,1.68
1860,Hipercor,1.71
1861,Hipercor,1.09
1862,Hipercor,1.11
1863,Hipercor,1.68
1864,Hipercor,1.71
1865,Hipercor,1.09
1866,Hipercor,1.11
1867,Hipercor,1.92
1868,Hipercor,1.95
1869,Hipercor,1.92
1870,Hipercor,1.95
1871,Hipercor,1.68
1872,Hipercor,1.71
1873,Hipercor,1.09
1874,Hipercor,1.11
1875,Hipercor,1.25
1876,Hipercor,1.27
1877,Hipercor,3.15
1878,Hipercor,3.21
1879,Hipercor,1.19
1880,Hipercor,1.21
1881,Hipercor,1.38
1882,Hipercor,1.40
1883,Hipercor,1.19
1884,Hipercor,1.21
1885,Hipercor,1.19
1886,Hipercor,1.21
1887,Hipercor,1.38
1888,Hipercor,1.40
1889,Hipercor,1.14
1890,Hipercor,1.16
1891,Hipercor,1.14
1892,Hipercor,1.16
1893,Hipercor,1.14
1894,Hipercor,1.16
1895,Hipercor,1.24
1896,Hipercor,1.26
1897,Hipercor,1.31
1898,Hipercor,1.31
1899,Hipercor,1.31
1900,Hipercor,11.95
1901,Hipercor,12.45
1902,Hipercor,12.69
1903,Hipercor,5.99
1904,Hipercor,6.29
1905,Hipercor,6.41
1906,Hipercor,5.69
1907,Hipercor,1.59
1908,Hipercor,1.69
1909,Hipercor,1.72
1910,Hipercor,1.30
1911,Hipercor,1.32
1912,Hipercor,1.62
1913,Hipercor,1.45
1914,Hipercor,1.47
1915,Hipercor,1.69
1916,Hipercor,1.72
1917,Hipercor,1.30
1918,Hipercor,1.32
1919,Hipercor,1.45
1920,Hipercor,1.47
1921,Hipercor,1.69
1922,Hipercor,1.72
1923,Hipercor,1.30
1924,Hipercor,1.32
1925,Hipercor,1.62
1926,Hipercor,2.27
1927,Hipercor,2.64
1928,Hipercor,2.69
1929,Hipercor,1.45
1930,Hipercor,1.47
1931,Hipercor,3.09
1932,Hipercor,3.15
1933,Hipercor,1.45
1934,Hipercor,1.47
1935,Hipercor,1.62
1936,Hipercor,1.65
1937,Hipercor,1.45
1938,Hipercor,1.47
1939,Hipercor,1.62
1940,Hipercor,1.65
1941,Hipercor,1.55
1942,Hipercor,1.69
1943,Hipercor,1.72
1944,Hipercor,0.95
1945,Hipercor,1.06
1946,Hipercor,1.08
1947,Hipercor,1.15
1948,Hipercor,1.30
1949,Hipercor,1.32
1950,Hipercor,1.55
1951,Hipercor,1.69
1952,Hipercor,1.72
1953,Hipercor,0.95
1954,Hipercor,1.06
1955,Hipercor,1.08
1956,Hipercor,1.15
1957,Hipercor,1.30
1958,Hipercor,1.32
1959,Hipercor,1.55
1960,Hipercor,1.69
1961,Hipercor,1.72
1962,Hipercor,0.95
1963,Hipercor,1.06
1964,Hipercor,1.08
1965,Hipercor,1.15
1966,Hipercor,1.30
1967,Hipercor,1.32
1968,Hipercor,1.80
1969,Hipercor,1.83
1970,Hipercor,1.80
1971,Hipercor,2.10
1972,Hipercor,2.14
1973,Hipercor,2.25
1974,Hipercor,2.29
1975,Hipercor,1.17
1976,Hipercor,1.26
1977,Hipercor,1.28
1978,Hipercor,1.49
1979,Hipercor,1.01
1980,Hipercor,1.09
1981,Hipercor,1.16
1982,Hipercor,1.18
1983,Hipercor,1.25
1984,Hipercor,1.27
1985,Hipercor,1.45
1986,Hipercor,1.48
1987,Hipercor,1.50
1988,Hipercor,1.49
1989,Hipercor,1.51
1990,Hipercor,1.59
1991,Hipercor,1.17
1992,Hipercor,1.36
1993,Hipercor,1.38
1994,Hipercor,1.49
1995,Hipercor,1.01
1996,Hipercor,1.09
1997,Hipercor,1.16
1998,Hipercor,1.18
1999,Hipercor,1.45
2000,Hipercor,1.48
2001,Hipercor,1.50
2002,Hipercor,1.49
2003,Hipercor,1.51
2004,Hipercor,1.59
2005,Hipercor,1.25
2006,Hipercor,1.27
2007,Hipercor,1.76
2008,Hipercor,1.79
2009,Hipercor,2.27
2010,Hipercor,2.45
2011,Hipercor,2.49
2012,Hipercor,1.63
2013,Hipercor,1.76
2014,Hipercor,1.79
2015,Hipercor,1.89
2016,Hipercor,1.17
2017,Hipercor,1.32
2018,Hipercor,1.34
2019,Hipercor,1.49
2020,Hipercor,1.01
2021,Hipercor,1.09
2022,Hipercor,1.16
2023,Hipercor,1.18
2024,Hipercor,1.45
2025,Hipercor,1.48
2026,Hipercor,1.50
2027,Hipercor,2.05
2028,Hipercor,2.09
2029,Hipercor,1.49
2030,Hipercor,1.51
2031,Hipercor,1.59
2032,Hipercor,1.70
2033,Hipercor,1.73
2034,Hipercor,1.25
2035,Hipercor,1.27
2036,Hipercor,1.75
2037,Hipercor,1.95
2038,Hipercor,1.75
2039,Hipercor,1.95
2040,Hipercor,1.75
2041,Hipercor,1.95
2042,Hipercor,1.42
2043,Hipercor,1.44
2044,Hipercor,1.42
2045,Hipercor,1.44
2046,Hipercor,1.85
2047,Hipercor,1.88
2048,Hipercor,1.42
2049,Hipercor,1.44
2050,Hipercor,1.29
2051,Hipercor,1.31
2052,Hipercor,1.16
2053,Hipercor,1.18
2054,Hipercor,1.16
2055,Hipercor,1.18
2056,Hipercor,1.16
2057,Hipercor,1.18
2058,Hipercor,1.34
2059,Hipercor,1.35
2060,Hipercor,1.37
2061,Hipercor,1.34
2062,Hipercor,1.35
2063,Hipercor,1.37
2064,Hipercor,1.34
2065,Hipercor,1.35
2066,Hipercor,1.37
2067,Hipercor,1.34
2068,Hipercor,1.35
2069,Hipercor,1.37
2070,Hipercor,1.34
2071,Hipercor,1.35
2072,Hipercor,1.37
2073,Hipercor,1.20
2074,Hipercor,1.22
2075,Hipercor,1.20
2076,Hipercor,1.22
2077,Hipercor,1.20
2078,Hipercor,1.22
2079,Hipercor,1.20
2080,Hipercor,1.22
2081,Hipercor,1.20
2082,Hipercor,1.22
2083,Hipercor,1.20
2084,Hipercor,1.22
2085,Hipercor,1.20
2086,Hipercor,1.22
2087,Mercadona,7.50
2088,Mercadona,7.68
2089,Mercadona,5.58
2090,Mercadona,5.70
2091,Mercadona,0.77
2092,Mercadona,0.79
2093,Mercadona,0.80
2094,Mercadona,1.38
2095,Mercadona,1.41
2096,Mercadona,4.62
2097,Mercadona,4.74
2098,Mercadona,4.80
2099,Mercadona,8.28
2100,Mercadona,8.46
2101,Mercadona,0.86
2102,Mercadona,0.88
2103,Mercadona,5.16
2104,Mercadona,5.28
2105,Mercadona,1.10
2106,Mercadona,1.12
2107,Mercadona,6.60
2108,Mercadona,6.72
2109,Mercadona,1.05
2110,Mercadona,1.07
2111,Mercadona,3.38
2112,Mercadona,5.72
2113,Mercadona,0.90
2114,Mercadona,0.91
2115,Mercadona,0.92
2116,Mercadona,1.60
2117,Mercadona,1.63
2118,Mercadona,5.40
2119,Mercadona,5.46
2120,Mercadona,5.52
2121,Mercadona,0.97
2122,Mercadona,0.99
2123,Mercadona,5.82
2124,Mercadona,5.94
2125,Mercadona,0.96
2126,Mercadona,0.98
2127,Mercadona,5.76
2128,Mercadona,5.88
2129,Mercadona,0.99
2130,Mercadona,1.01
2131,Mercadona,0.81
2132,Mercadona,0.83
2133,Mercadona,1.53
2134,Mercadona,1.56
2135,Mercadona,1.41
2136,Mercadona,1.44
2137,Mercadona,4.86
2138,Mercadona,4.98
2139,Mercadona,8.46
2140,Mercadona,8.64
2141,Mercadona,0.89
2142,Mercadona,0.91
2143,Mercadona,5.34
2144,Mercadona,5.46
2145,Mercadona,9.18
2146,Mercadona,9.36
